,,Price
2023,4485,129.85
2023,4486,126.87
2023,4487,123.2
2023,4488,118.1
2023,4489,114.49
2023,4490,114.49
2023,4491,112.82
2023,4492,110.57
2023,4493,120
2023,4494,126.87
2023,4495,120.55
2023,4496,105
2023,4497,95.86
2023,4498,84.95
2023,4499,84
2023,4500,80
2023,4501,64.98
2023,4502,66.18
2023,4503,80.1
2023,4504,80.41
2023,4505,83.12
2023,4506,91.1
2023,4507,119.17
2023,4508,124.27
2023,4509,126.87
2023,4510,118.56
2023,4511,107.03
2023,4512,98
2023,4513,91
2023,4514,92.1
2023,4515,92.1
2023,4516,98
2023,4517,102.6
2023,4518,109.37
2023,4519,88
2023,4520,80.61
2023,4521,73.14
2023,4522,54.99
2023,4523,48
2023,4524,42
2023,4525,35
2023,4526,40
2023,4527,60.9
2023,4528,83.4
2023,4529,86.02
2023,4530,109.98
2023,4531,128.76
2023,4532,132.86
2023,4533,129.7
2023,4534,126.65
2023,4535,116.46
2023,4536,111.75
2023,4537,110.07
2023,4538,110.55
2023,4539,106
2023,4540,106.11
2023,4541,106
2023,4542,97
2023,4543,86.02
2023,4544,76.93
2023,4545,60
2023,4546,50
2023,4547,48.46
2023,4548,40.98
2023,4549,44.99
2023,4550,55.31
2023,4551,72.87
2023,4552,82.4
2023,4553,85.71
2023,4554,100
2023,4555,127.02
2023,4556,134.1
2023,4557,133.09
2023,4558,126.96
2023,4559,113.8
2023,4560,106.59
2023,4561,94.3
2023,4562,91.94
2023,4563,93.31
2023,4564,105
2023,4565,114.92
2023,4566,126.87
2023,4567,131.15
2023,4568,117.95
2023,4569,105.28
2023,4570,101.1
2023,4571,95
2023,4572,94.81
2023,4573,91
2023,4574,91.34
2023,4575,88.32
2023,4576,95.05
2023,4577,97
2023,4578,113
2023,4579,133.43
2023,4580,151.65
2023,4581,151.65
2023,4582,133.7
2023,4583,124.41
2023,4584,112.75
2023,4585,104.28
2023,4586,104.28
2023,4587,101.45
2023,4588,104.28
2023,4589,113.79
2023,4590,121.9
2023,4591,120.95
2023,4592,105.1
2023,4593,97.72
2023,4594,99.08
2023,4595,96
2023,4596,92.5
2023,4597,90.1
2023,4598,87.12
2023,4599,89.02
2023,4600,90.71
2023,4601,92.61
2023,4602,109.93
2023,4603,126.87
2023,4604,128.21
2023,4605,125.95
2023,4606,113.86
2023,4607,98.47
2023,4608,91
2023,4609,90
2023,4610,90.1
2023,4611,90.71
2023,4612,91
2023,4613,101.39
2023,4614,117.29
2023,4615,120
2023,4616,107.18
2023,4617,97.37
2023,4618,92.2
2023,4619,95.31
2023,4620,91
2023,4621,89.52
2023,4622,88.44
2023,4623,86.75
2023,4624,88.72
2023,4625,93.91
2023,4626,109.19
2023,4627,117.96
2023,4628,123
2023,4629,123.79
2023,4630,114.2
2023,4631,105.24
2023,4632,93.38
2023,4633,90
2023,4634,89.52
2023,4635,89.52
2023,4636,92
2023,4637,105.38
2023,4638,117.85
2023,4639,119.1
2023,4640,104.68
2023,4641,92.13
2023,4642,88.72
2023,4643,90.66
2023,4644,90.1
2023,4645,90.1
2023,4646,90
2023,4647,89.52
2023,4648,90.55
2023,4649,96.09
2023,4650,117
2023,4651,132.14
2023,4652,137.31
2023,4653,130.13
2023,4654,117.72
2023,4655,117.95
2023,4656,110
2023,4657,105
2023,4658,101.14
2023,4659,92.13
2023,4660,91.43
2023,4661,100
2023,4662,104.79
2023,4663,104.39
2023,4664,85.07
2023,4665,79.71
2023,4666,75.23
2023,4667,73.9
2023,4668,64.34
2023,4669,56.62
2023,4670,50.83
2023,4671,45.68
2023,4672,57.42
2023,4673,70.72
2023,4674,80.7
2023,4675,101.75
2023,4676,110
2023,4677,118
2023,4678,102.05
2023,4679,108.75
2023,4680,99.02
2023,4681,90
2023,4682,90
2023,4683,86.03
2023,4684,86.03
2023,4685,91.23
2023,4686,91
2023,4687,76.26
2023,4688,61.69
2023,4689,50.54
2023,4690,25.1
2023,4691,25
2023,4692,14
2023,4693,4.3
2023,4694,4.3
2023,4695,1.64
2023,4696,4.3
2023,4697,30
2023,4698,66.81
2023,4699,89
2023,4700,107.02
2023,4701,107.02
2023,4702,103
2023,4703,80.02
2023,4704,72.17
2023,4705,70.81
2023,4706,69.71
2023,4707,69.71
2023,4708,71.63
2023,4709,79.98
2023,4710,79.98
2023,4711,69.71
2023,4712,26.98
2023,4713,25
2023,4714,25
2023,4715,25
2023,4716,25.02
2023,4717,25
2023,4718,20
2023,4719,15.69
2023,4720,15.69
2023,4721,34.6
2023,4722,93.82
2023,4723,100.98
2023,4724,110.72
2023,4725,114.95
2023,4726,110
2023,4727,90.68
2023,4728,73.32
2023,4729,71.05
2023,4730,70
2023,4731,70.59
2023,4732,71
2023,4733,85.01
2023,4734,109.5
2023,4735,110.85
2023,4736,96.08
2023,4737,77.4
2023,4738,73.52
2023,4739,81.01
2023,4740,73.52
2023,4741,73.32
2023,4742,73.02
2023,4743,73.02
2023,4744,75.36
2023,4745,84.24
2023,4746,90
2023,4747,113.98
2023,4748,125
2023,4749,126.44
2023,4750,111.49
2023,4751,100.28
2023,4752,91.8
2023,4753,91.1
2023,4754,91.8
2023,4755,89.99
2023,4756,91.8
2023,4757,96.88
2023,4758,108.65
2023,4759,110
2023,4760,97.75
2023,4761,91.8
2023,4762,89.74
2023,4763,84.74
2023,4764,81.99
2023,4765,81.66
2023,4766,81.9
2023,4767,84.78
2023,4768,96.9
2023,4769,98.85
2023,4770,98.85
2023,4771,110.31
2023,4772,120.01
2023,4773,118
2023,4774,109.3
2023,4775,108.11
2023,4776,101.2
2023,4777,97.25
2023,4778,92.1
2023,4779,89.84
2023,4780,90.1
2023,4781,97.5
2023,4782,105.06
2023,4783,111.3
2023,4784,99.9
2023,4785,93.08
2023,4786,87
2023,4787,87.3
2023,4788,87
2023,4789,83.52
2023,4790,81.42
2023,4791,78
2023,4792,77.09
2023,4793,82.72
2023,4794,99
2023,4795,102.33
2023,4796,113.04
2023,4797,116.03
2023,4798,102.63
2023,4799,101.12
2023,4800,94.5
2023,4801,90.1
2023,4802,90.09
2023,4803,90
2023,4804,96
2023,4805,101.73
2023,4806,109.99
2023,4807,111.45
2023,4808,101.28
2023,4809,97
2023,4810,96
2023,4811,92
2023,4812,80.85
2023,4813,76.72
2023,4814,75.03
2023,4815,77.31
2023,4816,77.45
2023,4817,75.25
2023,4818,85
2023,4819,101.46
2023,4820,110.8
2023,4821,112.47
2023,4822,107.84
2023,4823,103.05
2023,4824,88.94
2023,4825,82
2023,4826,82
2023,4827,82
2023,4828,88
2023,4829,102
2023,4830,109.38
2023,4831,111.51
2023,4832,103.09
2023,4833,95.35
2023,4834,91.72
2023,4835,88
2023,4836,91.72
2023,4837,85
2023,4838,76.86
2023,4839,75.2
2023,4840,74
2023,4841,79.94
2023,4842,91.72
2023,4843,103.09
2023,4844,106.5
2023,4845,111.38
2023,4846,105
2023,4847,98.14
2023,4848,105.01
2023,4849,105
2023,4850,102.38
2023,4851,100
2023,4852,95.01
2023,4853,103.05
2023,4854,105
2023,4855,102.01
2023,4856,82.16
2023,4857,75.9
2023,4858,71.2
2023,4859,71.2
2023,4860,71.7
2023,4861,71.2
2023,4862,70.9
2023,4863,69.6
2023,4864,71.5
2023,4865,80
2023,4866,93.81
2023,4867,110.09
2023,4868,113.4
2023,4869,115.67
2023,4870,112.47
2023,4871,106.03
2023,4872,103.01
2023,4873,96.48
2023,4874,95.67
2023,4875,93.16
2023,4876,94.1
2023,4877,93.16
2023,4878,89
2023,4879,77.61
2023,4880,70
2023,4881,36
2023,4882,20.1
2023,4883,0.1
2023,4884,0.01
2023,4885,0
2023,4886,0
2023,4887,0
2023,4888,4.1
2023,4889,20.1
2023,4890,70.65
2023,4891,90
2023,4892,99
2023,4893,113
2023,4894,114.95
2023,4895,103.39
2023,4896,101
2023,4897,88.39
2023,4898,83.1
2023,4899,82.23
2023,4900,91.1
2023,4901,105.43
2023,4902,105.64
2023,4903,105.64
2023,4904,105
2023,4905,99.94
2023,4906,94.62
2023,4907,87.56
2023,4908,81.76
2023,4909,75
2023,4910,68
2023,4911,66.2
2023,4912,67.9
2023,4913,67.3
2023,4914,70.9
2023,4915,102
2023,4916,105.25
2023,4917,105.84
2023,4918,103.39
2023,4919,99.87
2023,4920,90.43
2023,4921,90.1
2023,4922,89.87
2023,4923,86.99
2023,4924,90.43
2023,4925,103
2023,4926,103.84
2023,4927,103.39
2023,4928,99
2023,4929,89.71
2023,4930,78
2023,4931,76
2023,4932,78
2023,4933,73
2023,4934,72.2
2023,4935,71.5
2023,4936,71.5
2023,4937,72
2023,4938,89.71
2023,4939,110.38
2023,4940,120.01
2023,4941,110.84
2023,4942,105.45
2023,4943,105
2023,4944,96.94
2023,4945,92.1
2023,4946,95.38
2023,4947,92.1
2023,4948,94.87
2023,4949,103.84
2023,4950,108.8
2023,4951,111.15
2023,4952,107.85
2023,4953,99.81
2023,4954,93.6
2023,4955,91.5
2023,4956,90.7
2023,4957,88.97
2023,4958,87.86
2023,4959,84.82
2023,4960,92
2023,4961,100.1
2023,4962,111.15
2023,4963,120.3
2023,4964,121.88
2023,4965,127
2023,4966,115.1
2023,4967,119.2
2023,4968,111.15
2023,4969,108.5
2023,4970,107.86
2023,4971,105.1
2023,4972,107.86
2023,4973,111.15
2023,4974,113.35
2023,4975,109.5
2023,4976,99.12
2023,4977,96.8
2023,4978,90.39
2023,4979,86.45
2023,4980,80.01
2023,4981,78.33
2023,4982,76.01
2023,4983,73.6
2023,4984,76.51
2023,4985,77.84
2023,4986,87.56
2023,4987,111
2023,4988,118
2023,4989,121
2023,4990,115.25
2023,4991,109.8
2023,4992,108.2
2023,4993,101.38
2023,4994,101.38
2023,4995,96.75
2023,4996,100.15
2023,4997,107
2023,4998,111.02
2023,4999,112.99
2023,5000,107.87
2023,5001,99.54
2023,5002,93
2023,5003,87.97
2023,5004,80
2023,5005,75.65
2023,5006,76.1
2023,5007,78.33
2023,5008,78.52
2023,5009,84.99
2023,5010,100.15
2023,5011,110.82
2023,5012,113.82
2023,5013,113.09
2023,5014,109.5
2023,5015,103.09
2023,5016,100.07
2023,5017,99.1
2023,5018,99.1
2023,5019,98.48
2023,5020,99
2023,5021,100
2023,5022,99.1
2023,5023,97.39
2023,5024,81.71
2023,5025,75.5
2023,5026,63.75
2023,5027,59.34
2023,5028,41
2023,5029,25
2023,5030,25
2023,5031,33.57
2023,5032,51.93
2023,5033,73.1
2023,5034,83.35
2023,5035,100.65
2023,5036,110.49
2023,5037,110.86
2023,5038,102.88
2023,5039,99.1
2023,5040,92.9
2023,5041,90.45
2023,5042,92
2023,5043,90.83
2023,5044,95.66
2023,5045,99.1
2023,5046,96.13
2023,5047,80
2023,5048,62.3
2023,5049,25
2023,5050,11.2
2023,5051,24.5
2023,5052,25
2023,5053,27.7
2023,5054,25
2023,5055,15.1
2023,5056,20.25
2023,5057,42.65
2023,5058,75.83
2023,5059,98.48
2023,5060,112.82
2023,5061,113.93
2023,5062,110.95
2023,5063,99.03
2023,5064,91.43
2023,5065,85
2023,5066,88
2023,5067,91.1
2023,5068,96.94
2023,5069,103.7
2023,5070,106.96
2023,5071,99
2023,5072,94.85
2023,5073,84.12
2023,5074,78.99
2023,5075,78.99
2023,5076,77.5
2023,5077,74.51
2023,5078,72.11
2023,5079,70.5
2023,5080,74.45
2023,5081,78.3
2023,5082,88.56
2023,5083,96.96
2023,5084,103.5
2023,5085,100.01
2023,5086,99.65
2023,5087,103.09
2023,5088,96.94
2023,5089,87.79
2023,5090,82.5
2023,5091,78.6
2023,5092,79.26
2023,5093,93.86
2023,5094,94.69
2023,5095,100.98
2023,5096,87.76
2023,5097,76.5
2023,5098,78.99
2023,5099,75.1
2023,5100,68.57
2023,5101,64.6
2023,5102,66
2023,5103,64.6
2023,5104,68.5
2023,5105,79.12
2023,5106,94.69
2023,5107,105.22
2023,5108,112.77
2023,5109,115
2023,5110,104.55
2023,5111,95
2023,5112,95.93
2023,5113,96.09
2023,5114,96.09
2023,5115,94.09
2023,5116,94.09
2023,5117,93.86
2023,5118,94.61
2023,5119,92.37
2023,5120,72
2023,5121,65.88
2023,5122,64.5
2023,5123,64.3
2023,5124,63.23
2023,5125,48.99
2023,5126,25
2023,5127,28.84
2023,5128,52.05
2023,5129,63.18
2023,5130,65.88
2023,5131,86.99
2023,5132,91.6
2023,5133,91.6
2023,5134,90
2023,5135,87.59
2023,5136,83.88
2023,5137,77.03
2023,5138,77.9
2023,5139,75
2023,5140,80.01
2023,5141,83.51
2023,5142,84.73
2023,5143,80.58
2023,5144,62.5
2023,5145,52
2023,5146,35
2023,5147,35
2023,5148,35
2023,5149,23.51
2023,5150,24.09
2023,5151,25.11
2023,5152,49.63
2023,5153,51.99
2023,5154,62.8
2023,5155,89
2023,5156,95
2023,5157,95
2023,5158,88.35
2023,5159,88.6
2023,5160,83.85
2023,5161,80.92
2023,5162,79.25
2023,5163,76.6
2023,5164,78.55
2023,5165,78.55
2023,5166,82.83
2023,5167,80.01
2023,5168,59.2
2023,5169,40
2023,5170,48.11
2023,5171,48.41
2023,5172,50.01
2023,5173,47.61
2023,5174,35
2023,5175,27.63
2023,5176,35
2023,5177,48.11
2023,5178,70
2023,5179,86.3
2023,5180,94
2023,5181,94
2023,5182,91.7
2023,5183,101.55
2023,5184,94.9
2023,5185,92.58
2023,5186,90.3
2023,5187,90.24
2023,5188,90.54
2023,5189,90.24
2023,5190,86.41
2023,5191,85.66
2023,5192,75.52
2023,5193,60.31
2023,5194,50.1
2023,5195,35
2023,5196,40.46
2023,5197,35
2023,5198,25
2023,5199,25
2023,5200,25
2023,5201,45
2023,5202,66.01
2023,5203,82.99
2023,5204,90
2023,5205,91.39
2023,5206,85.66
2023,5207,76
2023,5208,46.67
2023,5209,35.01
2023,5210,33.11
2023,5211,32.61
2023,5212,31.8
2023,5213,32.3
2023,5214,27.8
2023,5215,5
2023,5216,1.64
2023,5217,1.64
2023,5218,0
2023,5219,1.64
2023,5220,0
2023,5221,0
2023,5222,0
2023,5223,0
2023,5224,1.64
2023,5225,0
2023,5226,33.41
2023,5227,77.06
2023,5228,80.5
2023,5229,81.25
2023,5230,76.5
2023,5231,72.22
2023,5232,58.11
2023,5233,52.3
2023,5234,51.8
2023,5235,47.8
2023,5236,65.03
2023,5237,72.22
2023,5238,91.31
2023,5239,94.5
2023,5240,77.62
2023,5241,57.5
2023,5242,52.3
2023,5243,59.13
2023,5244,52.71
2023,5245,55.2
2023,5246,54.23
2023,5247,57.61
2023,5248,70.95
2023,5249,85.1
2023,5250,107.02
2023,5251,116.3
2023,5252,124.95
2023,5253,110.8
2023,5254,100
2023,5255,106
2023,5256,104.37
2023,5257,99.93
2023,5258,99.41
2023,5259,91.69
2023,5260,92.54
2023,5261,96.32
2023,5262,99.93
2023,5263,99.93
2023,5264,98.15
2023,5265,85.52
2023,5266,78.69
2023,5267,78.69
2023,5268,79.7
2023,5269,79.7
2023,5270,78.5
2023,5271,78.5
2023,5272,80.46
2023,5273,95.34
2023,5274,102
2023,5275,116
2023,5276,127.66
2023,5277,125.44
2023,5278,120
2023,5279,109.77
2023,5280,102
2023,5281,102
2023,5282,100
2023,5283,94.25
2023,5284,96.5
2023,5285,98.16
2023,5286,105.7
2023,5287,106.44
2023,5288,99.66
2023,5289,89.96
2023,5290,85.69
2023,5291,83.33
2023,5292,80.85
2023,5293,80.01
2023,5294,79.51
2023,5295,80.5
2023,5296,84
2023,5297,98.53
2023,5298,117.56
2023,5299,123.86
2023,5300,130.81
2023,5301,122.47
2023,5302,122.84
2023,5303,117.57
2023,5304,112.58
2023,5305,111.24
2023,5306,111.24
2023,5307,110.54
2023,5308,112.41
2023,5309,114.07
2023,5310,112.58
2023,5311,107.44
2023,5312,107.44
2023,5313,105.5
2023,5314,86.21
2023,5315,85.1
2023,5316,84.5
2023,5317,83.5
2023,5318,82.51
2023,5319,82.21
2023,5320,91.28
2023,5321,100.42
2023,5322,109.25
2023,5323,120.25
2023,5324,125.51
2023,5325,124.82
2023,5326,115.72
2023,5327,122.27
2023,5328,121.57
2023,5329,119.1
2023,5330,118.76
2023,5331,117.1
2023,5332,117.57
2023,5333,119.08
2023,5334,126
2023,5335,130.82
2023,5336,117.48
2023,5337,113
2023,5338,97
2023,5339,97.6
2023,5340,97.4
2023,5341,91.92
2023,5342,90
2023,5343,89
2023,5344,97.98
2023,5345,111.05
2023,5346,121.57
2023,5347,130.5
2023,5348,130.36
2023,5349,120.57
2023,5350,116.52
2023,5351,119.54
2023,5352,112.62
2023,5353,109.55
2023,5354,109.18
2023,5355,109.18
2023,5356,109.18
2023,5357,112.62
2023,5358,110.93
2023,5359,103.01
2023,5360,90
2023,5361,79.81
2023,5362,75.51
2023,5363,74.91
2023,5364,75.51
2023,5365,74.91
2023,5366,72.48
2023,5367,70.51
2023,5368,71
2023,5369,85.49
2023,5370,106.47
2023,5371,116.04
2023,5372,123.55
2023,5373,122.84
2023,5374,121.88
2023,5375,109.18
2023,5376,100.11
2023,5377,95.95
2023,5378,96.52
2023,5379,89.85
2023,5380,96.52
2023,5381,100.11
2023,5382,96.68
2023,5383,80
2023,5384,65.91
2023,5385,30
2023,5386,15
2023,5387,16.27
2023,5388,15
2023,5389,10
2023,5390,6.76
2023,5391,17.45
2023,5392,69.98
2023,5393,74.91
2023,5394,96.52
2023,5395,110.9
2023,5396,120
2023,5397,120.01
2023,5398,114
2023,5399,113
2023,5400,109.18
2023,5401,99.24
2023,5402,99.24
2023,5403,99.24
2023,5404,103.8
2023,5405,115.66
2023,5406,121.16
2023,5407,114.71
2023,5408,99.24
2023,5409,83.67
2023,5410,77.31
2023,5411,75.05
2023,5412,75
2023,5413,67.13
2023,5414,74.1
2023,5415,76.81
2023,5416,77.71
2023,5417,78.51
2023,5418,109.42
2023,5419,118.34
2023,5420,125.12
2023,5421,115.33
2023,5422,114.61
2023,5423,117.01
2023,5424,112.58
2023,5425,95
2023,5426,95
2023,5427,95.44
2023,5428,101.43
2023,5429,110.01
2023,5430,112.58
2023,5431,105.34
2023,5432,87
2023,5433,79.25
2023,5434,74.12
2023,5435,73.17
2023,5436,73
2023,5437,70.3
2023,5438,45.85
2023,5439,70.26
2023,5440,76.21
2023,5441,83
2023,5442,115.61
2023,5443,129
2023,5444,133.04
2023,5445,125.25
2023,5446,115.77
2023,5447,106.76
2023,5448,97.45
2023,5449,90.71
2023,5450,90
2023,5451,87.89
2023,5452,90.32
2023,5453,115.38
2023,5454,124.41
2023,5455,125.78
2023,5456,109.47
2023,5457,99.21
2023,5458,94.1
2023,5459,90.32
2023,5460,86
2023,5461,86.29
2023,5462,88.51
2023,5463,94.17
2023,5464,103.14
2023,5465,115.17
2023,5466,125.25
2023,5467,132.96
2023,5468,136.1
2023,5469,126.4
2023,5470,124.41
2023,5471,122.11
2023,5472,117.61
2023,5473,112.15
2023,5474,112.15
2023,5475,121.38
2023,5476,124.4
2023,5477,129
2023,5478,131.76
2023,5479,131
2023,5480,122
2023,5481,108.36
2023,5482,95.26
2023,5483,91.62
2023,5484,90.51
2023,5485,89.98
2023,5486,92.32
2023,5487,93.97
2023,5488,94.36
2023,5489,95.51
2023,5490,124.4
2023,5491,132.25
2023,5492,136.01
2023,5493,134.6
2023,5494,132.25
2023,5495,129.4
2023,5496,123.02
2023,5497,119.96
2023,5498,113.21
2023,5499,113.21
2023,5500,113.21
2023,5501,120
2023,5502,117.43
2023,5503,110
2023,5504,106.81
2023,5505,95.85
2023,5506,89.05
2023,5507,86.28
2023,5508,82.85
2023,5509,84.16
2023,5510,85.49
2023,5511,85.71
2023,5512,86.76
2023,5513,89.05
2023,5514,119.32
2023,5515,123
2023,5516,130
2023,5517,130.52
2023,5518,129.01
2023,5519,123.12
2023,5520,121.32
2023,5521,117.62
2023,5522,112.76
2023,5523,112.76
2023,5524,117.62
2023,5525,120.34
2023,5526,121.32
2023,5527,122.84
2023,5528,112.76
2023,5529,89.05
2023,5530,85.01
2023,5531,84.76
2023,5532,84.91
2023,5533,84.76
2023,5534,85.01
2023,5535,84.91
2023,5536,86.32
2023,5537,98.72
2023,5538,122.5
2023,5539,134.6
2023,5540,140.36
2023,5541,138.41
2023,5542,134.6
2023,5543,133.46
2023,5544,131.75
2023,5545,131.18
2023,5546,129.78
2023,5547,129.95
2023,5548,129.78
2023,5549,129.78
2023,5550,122.01
2023,5551,113.5
2023,5552,99
2023,5553,87
2023,5554,83.71
2023,5555,82.92
2023,5556,83.71
2023,5557,84.3
2023,5558,82.92
2023,5559,82.5
2023,5560,94
2023,5561,112
2023,5562,128.8
2023,5563,136.9
2023,5564,139.54
2023,5565,134.6
2023,5566,132.97
2023,5567,125.86
2023,5568,118.81
2023,5569,108
2023,5570,100.32
2023,5571,99.32
2023,5572,110
2023,5573,121
2023,5574,132.32
2023,5575,133.31
2023,5576,115
2023,5577,103.99
2023,5578,101.51
2023,5579,101.1
2023,5580,101.1
2023,5581,97.51
2023,5582,97.09
2023,5583,101.08
2023,5584,118.71
2023,5585,126.22
2023,5586,136.76
2023,5587,149.58
2023,5588,149.3
2023,5589,136.01
2023,5590,130
2023,5591,136.01
2023,5592,131.26
2023,5593,111.6
2023,5594,110
2023,5595,108.7
2023,5596,112.04
2023,5597,132.35
2023,5598,139.47
2023,5599,137.76
2023,5600,118.94
2023,5601,102.86
2023,5602,99.67
2023,5603,99.51
2023,5604,99.51
2023,5605,99.51
2023,5606,99.51
2023,5607,102.17
2023,5608,110.46
2023,5609,118.4
2023,5610,138.33
2023,5611,148.53
2023,5612,158.61
2023,5613,145.8
2023,5614,135.14
2023,5615,145
2023,5616,140
2023,5617,120.76
2023,5618,114.56
2023,5619,111.12
2023,5620,114.56
2023,5621,138.33
2023,5622,153.79
2023,5623,157.41
2023,5624,137.19
2023,5625,120.76
2023,5626,115.89
2023,5627,114.56
2023,5628,114.56
2023,5629,114.56
2023,5630,115.35
2023,5631,120.04
2023,5632,135.51
2023,5633,138.33
2023,5634,153.79
2023,5635,168.08
2023,5636,180.34
2023,5637,170.01
2023,5638,144.06
2023,5639,145
2023,5640,138.87
2023,5641,124.79
2023,5642,124.79
2023,5643,120
2023,5644,126
2023,5645,139.47
2023,5646,152.53
2023,5647,154.94
2023,5648,131.97
2023,5649,122.47
2023,5650,112.61
2023,5651,115
2023,5652,112.27
2023,5653,113
2023,5654,117.94
2023,5655,118.63
2023,5656,112.72
2023,5657,124.79
2023,5658,147.27
2023,5659,163.88
2023,5660,171.16
2023,5661,159.7
2023,5662,140.04
2023,5663,114.95
2023,5664,103.81
2023,5665,99.26
2023,5666,99.34
2023,5667,98.4
2023,5668,103.23
2023,5669,124.22
2023,5670,135.12
2023,5671,139.42
2023,5672,129.03
2023,5673,114.01
2023,5674,110.63
2023,5675,102.36
2023,5676,100.06
2023,5677,96.85
2023,5678,92.51
2023,5679,91.33
2023,5680,91.33
2023,5681,92.33
2023,5682,125.02
2023,5683,139.69
2023,5684,140.61
2023,5685,128.78
2023,5686,108.34
2023,5687,109.9
2023,5688,104.44
2023,5689,104.44
2023,5690,105
2023,5691,104.44
2023,5692,104.44
2023,5693,108.94
2023,5694,105
2023,5695,104.44
2023,5696,107
2023,5697,99.36
2023,5698,92.2
2023,5699,90.73
2023,5700,89.91
2023,5701,82.02
2023,5702,81.93
2023,5703,87.57
2023,5704,89.91
2023,5705,91.5
2023,5706,99.36
2023,5707,120.5
2023,5708,128.22
2023,5709,122.98
2023,5710,110.63
2023,5711,102.39
2023,5712,92.92
2023,5713,91.5
2023,5714,89.82
2023,5715,83.33
2023,5716,82.9
2023,5717,82.73
2023,5718,80.1
2023,5719,40
2023,5720,4.3
2023,5721,0
2023,5722,0
2023,5723,0
2023,5724,0
2023,5725,0
2023,5726,0.01
2023,5727,0
2023,5728,1.64
2023,5729,4.3
2023,5730,46.5
2023,5731,103.5
2023,5732,127.55
2023,5733,119
2023,5734,102.99
2023,5735,93.31
2023,5736,88.52
2023,5737,85
2023,5738,80.66
2023,5739,72.2
2023,5740,87.9
2023,5741,107.49
2023,5742,114.52
2023,5743,119.87
2023,5744,108.49
2023,5745,86.2
2023,5746,74
2023,5747,65.11
2023,5748,68
2023,5749,65
2023,5750,50.1
2023,5751,40
2023,5752,50.1
2023,5753,80.5
2023,5754,108.49
2023,5755,133.52
2023,5756,138.08
2023,5757,123.72
2023,5758,111.08
2023,5759,113.6
2023,5760,105
2023,5761,97.92
2023,5762,97.01
2023,5763,90.93
2023,5764,91.23
2023,5765,110.72
2023,5766,122.01
2023,5767,139.07
2023,5768,115.34
2023,5769,90.51
2023,5770,88.84
2023,5771,86.29
2023,5772,86
2023,5773,81.2
2023,5774,80.25
2023,5775,78.91
2023,5776,80.1
2023,5777,85.5
2023,5778,113.6
2023,5779,133.66
2023,5780,136.68
2023,5781,122.08
2023,5782,115.34
2023,5783,113.6
2023,5784,109.92
2023,5785,96.36
2023,5786,91
2023,5787,92.39
2023,5788,94
2023,5789,115.56
2023,5790,124.88
2023,5791,129.16
2023,5792,122.52
2023,5793,110.39
2023,5794,100.15
2023,5795,97.25
2023,5796,95.68
2023,5797,91.2
2023,5798,88.7
2023,5799,86.51
2023,5800,88.41
2023,5801,106.07
2023,5802,127.01
2023,5803,138.45
2023,5804,134.4
2023,5805,123.5
2023,5806,122.63
2023,5807,118.46
2023,5808,114.83
2023,5809,104.86
2023,5810,104.86
2023,5811,104.86
2023,5812,112.13
2023,5813,122.94
2023,5814,125
2023,5815,128.5
2023,5816,115.02
2023,5817,97.56
2023,5818,92.43
2023,5819,90.06
2023,5820,89.31
2023,5821,88.2
2023,5822,88
2023,5823,90.43
2023,5824,101.03
2023,5825,113.81
2023,5826,125.01
2023,5827,136.66
2023,5828,136.52
2023,5829,130
2023,5830,123.21
2023,5831,119.25
2023,5832,116.25
2023,5833,109.4
2023,5834,109.4
2023,5835,108.72
2023,5836,109.4
2023,5837,112.68
2023,5838,115.46
2023,5839,119.01
2023,5840,111.25
2023,5841,102.18
2023,5842,96.52
2023,5843,92.02
2023,5844,88.9
2023,5845,80.5
2023,5846,74.68
2023,5847,74.46
2023,5848,80.48
2023,5849,107.91
2023,5850,119.81
2023,5851,126.73
2023,5852,127.82
2023,5853,118.56
2023,5854,117.75
2023,5855,119.4
2023,5856,105
2023,5857,100
2023,5858,94.28
2023,5859,92.1
2023,5860,94
2023,5861,95.67
2023,5862,101.09
2023,5863,110
2023,5864,115
2023,5865,120
2023,5866,94.28
2023,5867,83.33
2023,5868,83
2023,5869,82.31
2023,5870,79.45
2023,5871,80.01
2023,5872,93.45
2023,5873,110
2023,5874,121.92
2023,5875,126.96
2023,5876,131.31
2023,5877,120.01
2023,5878,103.42
2023,5879,105.28
2023,5880,100
2023,5881,88.3
2023,5882,82
2023,5883,79.96
2023,5884,79.91
2023,5885,80.31
2023,5886,80
2023,5887,80
2023,5888,78
2023,5889,60.3
2023,5890,43.43
2023,5891,21.37
2023,5892,11.33
2023,5893,4.94
2023,5894,4.3
2023,5895,4.3
2023,5896,5
2023,5897,20
2023,5898,79.91
2023,5899,102.43
2023,5900,110.78
2023,5901,103.37
2023,5902,95.12
2023,5903,83.02
2023,5904,71.75
2023,5905,62.57
2023,5906,54.8
2023,5907,52.86
2023,5908,55.04
2023,5909,86
2023,5910,114
2023,5911,120.29
2023,5912,109.36
2023,5913,92.88
2023,5914,82.07
2023,5915,77.69
2023,5916,70
2023,5917,54.8
2023,5918,52.14
2023,5919,52.52
2023,5920,63.99
2023,5921,98
2023,5922,117.92
2023,5923,138.33
2023,5924,137.76
2023,5925,121.7
2023,5926,115
2023,5927,102.83
2023,5928,89.5
2023,5929,87.3
2023,5930,86.2
2023,5931,86.2
2023,5932,87.55
2023,5933,101.7
2023,5934,119.02
2023,5935,123.54
