,,Availability,ActivationDw,ActivationUp
2023,5453,5.21,89.34,129.31
2023,5454,3.97,106.1,137.81
2023,5455,4.78,113.41,139.8
2023,5456,6.58,184.43,126.44
2023,5457,17.64,79.1,111.3
2023,5458,9.64,91.7,137.24
2023,5459,1.03,89.22,97.43
2023,5460,11.06,82.44,135.28
2023,5461,12.41,87.67,94.15
2023,5462,12.57,89.69,131.59
2023,5463,11.87,72.68,136.48
2023,5464,16.26,68.54,0.01
2023,5465,11.75,62.97,110.95
2023,5466,6.22,59.53,93.41
2023,5467,0.55,93.14,103.12
2023,5468,5.31,104.16,70.9
2023,5469,4.92,96.72,116.43
2023,5470,5.29,87.62,93.89
2023,5471,3.48,99.73,140.88
2023,5472,3.12,94.5,139.66
2023,5473,0.25,96.44,117.29
2023,5474,0.25,119.82,116.95
2023,5475,3.47,92.7,95.77
2023,5476,4.18,98.2,92.79
2023,5477,4.47,103.78,133.4
2023,5478,4.47,120.57,122.95
2023,5479,4.51,101.41,136.59
2023,5480,4.95,70.2,94.63
2023,5481,8.72,60,83.81
2023,5482,4.66,53.13,97.73
2023,5483,0.31,83.66,93.07
2023,5484,0.37,88.62,98.27
2023,5485,3.75,47.33,101.61
2023,5486,2.76,68.17,91.23
2023,5487,3.26,48.36,93.49
2023,5488,11.15,33.34,92.27
2023,5489,6.12,83.15,94.58
2023,5490,5.51,90.4,117.38
2023,5491,5.08,85.9,135.24
2023,5492,0.35,112.11,136.01
2023,5493,4.28,99.03,133.39
2023,5494,5.08,97.96,123.26
2023,5495,0.37,89.99,126.9
2023,5496,3.85,96.35,96.47
2023,5497,3.96,91.85,117.64
2023,5498,2.12,88.73,101.82
2023,5499,2.44,86.45,48.71
2023,5500,0.21,88.43,98.56
2023,5501,3.27,96.2,120.2
2023,5502,3.04,94.95,132.01
2023,5503,5.33,104.52,136.3
2023,5504,7.95,93.52,133.11
2023,5505,1.48,82.3,126.01
2023,5506,14.39,85.08,104.73
2023,5507,14.01,48.32,103.92
2023,5508,1.34,83.88,104.65
2023,5509,13.73,31.71,112.5
2023,5510,10.78,42.57,106.87
2023,5511,9.09,67.29,124
2023,5512,14.64,84.94,137.26
2023,5513,15.32,88.29,139.21
2023,5514,0.05,85.8,140.63
2023,5515,4.62,120.67,137.06
2023,5516,3.69,100.31,250
2023,5517,0.39,88.8,141.58
2023,5518,3.72,106.61,139.66
2023,5519,3.95,96.11,91.25
2023,5520,4.03,96.24,95
2023,5521,0.41,124.19,105.91
2023,5522,3.14,114.01,117.86
2023,5523,3.14,116.51,134.86
2023,5524,0.41,94.31,134.01
2023,5525,4.53,132.09,134.29
2023,5526,4.78,106.77,136.46
2023,5527,5.01,92.78,136.19
2023,5528,7.56,54.94,136.25
2023,5529,19.15,30,121.17
2023,5530,13.71,80.99,107.71
2023,5531,13.55,74.63,114.15
2023,5532,13.58,85.18,134.37
2023,5533,13.57,88.43,136.45
2023,5534,13.59,71.77,138.22
2023,5535,13.54,70.82,110.9
2023,5536,13.86,83.97,96.67
2023,5537,15.97,86.25,135.81
2023,5538,5.76,105.4,114.37
2023,5539,4.39,114.95,140.82
2023,5540,5.03,137.36,140.56
2023,5541,4.41,138.63,136.69
2023,5542,3.32,118.4,137.94
2023,5543,3.58,105.92,125.87
2023,5544,4.22,123.57,139.11
2023,5545,4.08,157.01,140.21
2023,5546,3.92,125.1,133.84
2023,5547,3.88,100.97,137.51
2023,5548,3.85,106.97,132.23
2023,5549,3.75,118.12,139.03
2023,5550,2.92,209.4,138.23
2023,5551,2.56,94.08,128.38
2023,5552,10.67,29.77,127.97
2023,5553,14.23,25,99.44
2023,5554,0.75,53.78,136.89
2023,5555,0.75,88.1,139.5
2023,5556,7.22,130.39,141.02
2023,5557,7.18,166.89,141.7
2023,5558,7.26,166.39,136.8
2023,5559,10.62,127.96,124.17
2023,5560,10.44,90.31,99.69
2023,5561,6.58,90.53,105.1
2023,5562,5.99,105.48,141.07
2023,5563,6.44,214.28,138.47
2023,5564,5.45,249.1,141.12
2023,5565,0.48,249.7,156.25
2023,5566,5.05,216.82,152.93
2023,5567,3.82,110.46,150.81
2023,5568,3.18,110.43,113.45
2023,5569,1.65,106.03,118.45
2023,5570,1.25,96.7,127.82
2023,5571,1.25,104.03,130.87
2023,5572,1.62,108.33,146.89
2023,5573,3.28,110.91,152.45
2023,5574,4.68,134.28,155.04
2023,5575,4.88,143.47,157.26
2023,5576,5.11,102.84,152.68
2023,5577,7.72,107.29,153.08
2023,5578,2.12,104.2,152.62
2023,5579,2.12,103.63,153.02
2023,5580,2.12,105.3,146.52
2023,5581,0.23,107.26,151.17
2023,5582,2.12,97.38,152.97
2023,5583,2.08,103.93,152.21
2023,5584,2.38,122.86,153.53
2023,5585,4.15,108.74,153.37
2023,5586,3.89,136.81,171.8
2023,5587,4.99,144.26,150.91
2023,5588,4.66,151.94,155.21
2023,5589,4.04,133.51,145.58
2023,5590,4.45,118.51,142.73
2023,5591,4.84,122.76,161.18
2023,5592,4.38,131.26,161.22
2023,5593,0.19,111.59,158.38
2023,5594,1.76,101.98,158.33
2023,5595,1.56,107.49,151.16
2023,5596,1.68,105.39,160
2023,5597,4.92,114.61,156.87
2023,5598,5.05,116.31,139.57
2023,5599,5.65,121.69,150.25
2023,5600,5.75,107.87,151.33
2023,5601,5.75,99.63,120.38
2023,5602,0.32,98.59,107.7
2023,5603,3.22,101,134.72
2023,5604,3.69,109.46,134.75
2023,5605,3.25,106.86,146.97
2023,5606,3.69,101.31,140.5
2023,5607,0.35,102.17,158.5
2023,5608,3.25,110.34,144.74
2023,5609,3.79,112.58,133.95
2023,5610,5.85,119.41,138.42
2023,5611,4.77,119.08,147.54
2023,5612,0.43,144.11,154.03
2023,5613,4.38,133.2,143.44
2023,5614,0.54,117.68,146.43
2023,5615,4.16,130.84,112.7
2023,5616,0.05,139,169.61
2023,5617,2.42,132.09,158.77
2023,5618,2.25,134.61,133.83
2023,5619,2.25,124.23,137.31
2023,5620,2.25,133.18,130.16
2023,5621,4.05,117.61,163.44
2023,5622,4.68,125.98,163.63
2023,5623,0.45,129.64,166.49
2023,5624,6.79,115.4,155.89
2023,5625,0.05,128.32,120.76
2023,5626,2.75,124.78,120.39
2023,5627,0.34,109.6,120.34
2023,5628,2.95,86.6,131.69
2023,5629,3.62,88.35,123.15
2023,5630,2.75,97.25,116.08
2023,5631,2.88,105.77,131.73
2023,5632,0.05,116.72,137.97
2023,5633,5.75,105.07,150.61
2023,5634,5.35,111.85,146.97
2023,5635,6.27,131,168.08
2023,5636,5.69,140.57,151.21
2023,5637,5.25,132.25,154.49
2023,5638,0.05,119.92,171.2
2023,5639,5.38,133.4,158.59
2023,5640,5.48,137.39,151.79
2023,5641,0.33,126.95,137.72
2023,5642,3.22,129.33,132.35
2023,5643,2.59,117.25,131.06
2023,5644,0.35,106.2,133.79
2023,5645,5.41,112.86,150.03
2023,5646,5.07,113.43,146.84
2023,5647,4.85,120.87,165.37
2023,5648,5.84,113.89,158.7
2023,5649,4.41,95.35,125.81
2023,5650,2.23,98.91,111.98
2023,5651,0.25,105.77,128.77
2023,5652,1.86,95.05,131.9
2023,5653,2.32,95.03,121.5
2023,5654,3.01,95.63,118.28
2023,5655,3.25,95.29,117
2023,5656,2.45,63.51,112.72
2023,5657,5.37,68.75,126.25
2023,5658,7.04,101.02,162.02
2023,5659,6.09,140.08,157.14
2023,5660,0.48,153.39,125.36
2023,5661,5.56,147.33,161.16
2023,5662,5.78,171.84,175.06
2023,5663,4.61,106.73,143.78
2023,5664,2.35,101.61,120.17
2023,5665,2.22,100.86,110.71
2023,5666,2.24,102.48,127.09
2023,5667,2.09,102.22,135.29
2023,5668,2.43,94.78,140.85
2023,5669,4.55,88.26,133.32
2023,5670,5.15,91.2,139.38
2023,5671,6.57,96.04,145.37
2023,5672,0.06,136.34,145.06
2023,5673,0.64,88.28,147.41
2023,5674,3.75,95.02,146.89
2023,5675,2.25,86.76,137.2
2023,5676,2.25,86.31,67.29
2023,5677,1.86,85.62,71.01
2023,5678,1.82,76.45,69.01
2023,5679,2.02,82.07,91.23
2023,5680,1.75,77.87,96.44
2023,5681,0.25,76.68,126.08
2023,5682,5.78,88.66,156.39
2023,5683,6.51,118.51,143.79
2023,5684,4.88,127.48,142.16
2023,5685,4.75,108.13,140.6
2023,5686,4.44,108.89,146
2023,5687,3.55,85.57,147.14
2023,5688,2.75,104.8,142.61
2023,5689,2.55,90.09,147.73
2023,5690,2.75,95.59,142.44
2023,5691,2.73,93.44,135.96
2023,5692,2.57,92.66,138.45
2023,5693,3.59,92.66,148.11
2023,5694,2.85,90.21,149.14
2023,5695,5.52,100.42,149.45
2023,5696,5.85,110.06,136.68
2023,5697,10.02,92.45,141.32
2023,5698,11.27,102.71,153.42
2023,5699,12.74,98.44,153.82
2023,5700,12.89,96.94,145.02
2023,5701,13.63,82.02,140.21
2023,5702,13.54,81.87,128.38
2023,5703,13.29,70.24,140.3
2023,5704,12.89,74.25,83.82
2023,5705,11.48,16.28,29.69
2023,5706,9.52,0.28,73.27
2023,5707,4.62,0.14,61.86
2023,5708,4.52,0.64,76.98
2023,5709,4.05,10.24,82.76
2023,5710,3.95,7.3,103.84
2023,5711,10.02,50.16,97.34
2023,5712,1.24,67.72,99.61
2023,5713,1.26,91.52,96.29
2023,5714,15.05,79.82,97.62
2023,5715,17.72,85.62,109.25
2023,5716,16.53,47.14,109.58
2023,5717,15.95,73.54,95.03
2023,5718,1.44,66.76,99.68
2023,5719,19.14,29.17,73.02
2023,5720,19.67,0.76,59.02
2023,5721,8.29,-61.13,0.16
2023,5722,1.05,-36.63,35.64
2023,5723,9.43,-226.5,21.95
2023,5724,0.09,-100,4.31
2023,5725,8.82,-15,4.32
2023,5726,8.93,-68.5,4.31
2023,5727,8.95,-71.75,4.31
2023,5728,9.29,-65.25,4.31
2023,5729,12.87,-20.26,3.23
2023,5730,17.03,-1.23,60.64
2023,5731,10.53,23.48,98.38
2023,5732,0.46,50.68,101.25
2023,5733,5.15,32.78,87.77
2023,5734,0.61,4.53,90.65
2023,5735,9.98,41.71,79.48
2023,5736,10.31,5.12,92.82
2023,5737,11.39,38.63,100.34
2023,5738,1.29,17.27,84.47
2023,5739,13.67,66.19,86.74
2023,5740,9.36,75.62,107.18
2023,5741,6.27,78.69,108.19
2023,5742,0.05,76.31,113.85
2023,5743,6.42,87.24,129.27
2023,5744,7.32,51.99,60.04
2023,5745,1.71,0.02,97.81
2023,5746,1.51,74.06,108.02
2023,5747,15.41,0.02,87.64
2023,5748,14.91,0.01,84.38
2023,5749,14.93,54.57,95
2023,5750,12.61,32.41,58.62
2023,5751,11.63,12,35
2023,5752,12.61,-22.38,44.1
2023,5753,15.24,-4.5,38.48
2023,5754,6.05,44.3,106.21
2023,5755,5.76,102.13,132.71
2023,5756,4.25,89.42,92.83
2023,5757,3.85,69.22,105.28
2023,5758,5.53,54.11,110.06
2023,5759,1.98,70.52,110.34
2023,5760,0.36,84.68,100.25
2023,5761,5.82,42.73,98.2
2023,5762,6.49,70.57,94.69
2023,5763,8.74,93.38,93.66
2023,5764,8.63,70.57,88.73
2023,5765,3.32,65.67,83.9
2023,5766,2.91,98.55,130.78
2023,5767,6.34,94.75,142.95
2023,5768,4.05,73.27,118.39
2023,5769,1.19,-2.33,93.16
2023,5770,8.76,45.36,88.74
2023,5771,9.64,0.02,89.24
2023,5772,9.66,70.72,97.28
2023,5773,11.64,0.02,91.02
2023,5774,12.14,0.02,91.65
2023,5775,13.32,31.05,105.66
2023,5776,12.02,62.09,98.16
2023,5777,0.99,56.51,104.32
2023,5778,5.13,22.95,78.95
2023,5779,4.76,73.63,123.17
2023,5780,4.69,79.8,87.41
2023,5781,2.86,81.82,108.87
2023,5782,1.98,90.73,115.23
2023,5783,3.48,81.91,106.18
2023,5784,4.97,83.71,104.91
2023,5785,8.25,75.47,87.11
2023,5786,11.49,78.89,97.52
2023,5787,12.86,85.49,93.47
2023,5788,11.24,91.64,100.37
2023,5789,4.94,98.99,124.83
2023,5790,4.55,99.8,128.55
2023,5791,6.02,110.96,150.12
2023,5792,0.74,106.65,133.45
2023,5793,16.76,77.14,67.95
2023,5794,1.58,85.41,97.96
2023,5795,1.65,71.99,100.25
2023,5796,16.86,81.88,97.05
2023,5797,1.75,91.21,104.95
2023,5798,16.87,33.75,98.4
2023,5799,1.65,0.02,100.25
2023,5800,18.57,42.11,91.25
2023,5801,15.67,87.74,111.51
2023,5802,7.81,89.5,131.46
2023,5803,6.81,155.76,139.29
2023,5804,4.53,121.18,136.42
2023,5805,0.53,84.36,125.33
2023,5806,4.97,99.08,128.15
2023,5807,3.47,85.2,118.63
2023,5808,3.34,94.42,118.83
2023,5809,3.25,84.76,101.84
2023,5810,3.25,82.43,75.12
2023,5811,3.25,86.36,1.64
2023,5812,4.73,90.95,90.75
2023,5813,4.33,86.32,133.64
2023,5814,3.98,94.75,141.89
2023,5815,4.82,83.24,138.67
2023,5816,6.16,42.99,96.85
2023,5817,10.52,14.13,101.85
2023,5818,11.37,72.53,94.87
2023,5819,12.26,90.29,96.23
2023,5820,12.54,99.21,104.96
2023,5821,9.24,92.04,102.52
2023,5822,0.96,83.8,88.54
2023,5823,9.47,86.69,104.13
2023,5824,8.52,77.55,115.65
2023,5825,6.22,72.24,121.34
2023,5826,4.37,95.22,131.13
2023,5827,4.58,106.85,137.42
2023,5828,4.11,89.08,138.18
2023,5829,0.33,87.3,122.77
2023,5830,3.89,99.81,129.12
2023,5831,1.82,116.97,117.46
2023,5832,0.15,106.02,120.61
2023,5833,2.09,87.36,108.41
2023,5834,2.09,87.35,129.57
2023,5835,2.33,87.04,110.96
2023,5836,2.98,87.59,122.78
2023,5837,1.75,87.03,115.68
2023,5838,1.75,91.48,109.69
2023,5839,1.79,90.19,92.64
2023,5840,2.69,99.64,93.5
2023,5841,7.26,66.04,120.84
2023,5842,7.67,83.96,112.18
2023,5843,0.89,63.1,121.42
2023,5844,10.07,71.25,111.47
2023,5845,12.99,60.24,101.07
2023,5846,12.05,57.47,84.59
2023,5847,12.12,63.53,97.37
2023,5848,13.07,47.31,51.98
2023,5849,0.81,0.01,87.17
2023,5850,0.44,24.07,110.39
2023,5851,4.23,89.86,105.24
2023,5852,0.03,85.89,53.94
2023,5853,2.46,77.73,103.97
2023,5854,0.21,61.12,115.4
2023,5855,0.37,64.6,112.34
2023,5856,2.86,92.94,123.35
2023,5857,2.17,82.08,106.78
2023,5858,2.47,79.53,102.76
2023,5859,2.12,74.36,93.02
2023,5860,2.12,75.53,101.08
2023,5861,0.17,87.44,105.11
2023,5862,2.25,98.79,101.81
2023,5863,3.64,69.31,110.34
2023,5864,4.48,108.47,128.36
2023,5865,6.75,75.14,120
2023,5866,13.43,78.92,123.76
2023,5867,17.03,83.34,131.67
2023,5868,17.16,75.93,120.34
2023,5869,17.79,63.7,84.67
2023,5870,18.35,10.14,94.09
2023,5871,19.06,30.14,102.33
2023,5872,17.55,65.8,120.51
2023,5873,7.26,54.32,0.82
2023,5874,5.59,35.3,112.72
2023,5875,5.58,78.37,123.03
2023,5876,3.51,99.75,127.17
2023,5877,4.64,71.77,103.67
2023,5878,4.31,64.65,103.29
2023,5879,6.31,49.36,103.89
2023,5880,3.48,13.17,100.13
2023,5881,0.53,0.03,92.7
2023,5882,10.29,0.04,94.96
2023,5883,0.11,1.65,67.24
2023,5884,11.01,0.02,45.94
2023,5885,10.76,0.03,40.98
2023,5886,10.73,23.03,22.69
2023,5887,13.26,29.85,89.59
2023,5888,13.94,40.28,80.41
2023,5889,0.13,75.08,127.66
2023,5890,11.91,26.98,112.69
2023,5891,11.78,29.1,98.92
2023,5892,11.78,5.47,84.41
2023,5893,12.85,29.67,81.3
2023,5894,12.85,19.3,137.23
2023,5895,0.13,96.56,148.28
2023,5896,13.92,54.24,142.75
2023,5897,21.14,59.5,132.75
2023,5898,14.19,84.9,119.65
2023,5899,12.64,87.77,108.42
2023,5900,7.78,85.13,141.03
2023,5901,8.87,55.95,111.54
2023,5902,8.35,91.11,98.66
2023,5903,0.1,49.5,94.6
2023,5904,13.67,0.04,95.16
2023,5905,11.99,0.04,90.2
2023,5906,10.75,0.03,50.82
2023,5907,10.51,0.03,52.87
2023,5908,0.11,0.1,1.63
2023,5909,0.1,34.02,90.23
2023,5910,0.91,96.48,123.03
2023,5911,0.1,61.98,140.62
2023,5912,10.07,56.97,140.68
2023,5913,15.03,52.08,101.99
2023,5914,13.47,29.59,76.23
2023,5915,1.57,0.35,73.49
2023,5916,15.34,0.02,67.25
2023,5917,1.33,20.04,57.36
2023,5918,13.25,12.7,43.45
2023,5919,13.18,8.86,57.32
2023,5920,14.54,16.76,90.49
2023,5921,18.47,0.02,106.92
2023,5922,6.28,14.97,109.54
2023,5923,7.06,79.91,128.56
2023,5924,6.72,152.76,145.22
2023,5925,4.57,71.76,136.6
2023,5926,3.96,55.05,109.86
2023,5927,4.25,41.58,97.88
2023,5928,0.08,67.25,99.6
2023,5929,0.04,63.58,91.54
2023,5930,0.04,57.88,87.05
2023,5931,0.04,72.33,43.74
2023,5932,0.04,66.8,85.22
2023,5933,0.06,84.77,76.19
2023,5934,5.16,80.51,113.25
2023,5935,4.28,126,125.09
2023,5936,0.58,57.13,108.6
2023,5937,14.37,46.82,113.73
2023,5938,11.01,28.35,97.54
2023,5939,13.06,63.25,110.38
2023,5940,12.82,80.31,117.96
2023,5941,12.84,68.11,115.21
2023,5942,13.37,75.1,92.37
2023,5943,11.59,67.7,133.35
2023,5944,0.05,85.99,139.85
2023,5945,0.54,72.27,101.07
2023,5946,4.52,87.2,122.58
2023,5947,4.31,95,138.41
2023,5948,4.17,123.38,143.75
2023,5949,4.92,125.32,146.25
2023,5950,4.95,121.38,143.17
2023,5951,3.28,100.17,120.71
2023,5952,2.92,91.22,130.18
2023,5953,1.72,93.38,110.4
2023,5954,1.66,82,101.66
2023,5955,0.16,90.73,96.08
2023,5956,1.62,88.66,94.19
2023,5957,2.17,89.1,83.98
2023,5958,3.64,97.69,134.31
2023,5959,4.22,118.5,136.21
2023,5960,3.12,92.25,133.35
2023,5961,0.03,76.89,43.07
2023,5962,3.27,76.93,84.22
2023,5963,3.25,87.12,107.81
2023,5964,3.42,92.15,127.77
2023,5965,3.37,79.12,115.91
2023,5966,3.06,75.32,84.59
2023,5967,1.25,85.36,120.88
2023,5968,2.25,90.55,130.22
2023,5969,4.65,102.61,139.97
2023,5970,3.61,104.95,135.77
2023,5971,5.23,118.22,149.82
2023,5972,3.04,116.1,139.73
2023,5973,3.22,110.25,131.91
2023,5974,2.85,104.6,133.9
2023,5975,0.34,101.33,133
2023,5976,1.89,91.05,132.44
2023,5977,0.25,83.05,119.89
2023,5978,2.25,99.01,114.7
2023,5979,2.12,88.61,114.53
2023,5980,0.02,83.87,123.46
2023,5981,2.88,93.25,113.74
2023,5982,0.44,98.16,108.66
2023,5983,4.68,105.04,131.19
2023,5984,3.65,118.35,135.59
2023,5985,10.75,97.68,133.13
2023,5986,6.42,86.32,127.44
2023,5987,7.54,87.17,116.7
2023,5988,4.65,83.76,114.31
2023,5989,6.54,86.02,115.25
2023,5990,8.75,77.98,119.19
2023,5991,3.25,80.56,115.15
2023,5992,0.18,105.96,121.77
2023,5993,3.68,83.72,115.25
2023,5994,4.94,86.17,132.75
2023,5995,4.94,88.05,103.27
2023,5996,3.57,83.31,110.93
2023,5997,0.32,86.7,112.54
2023,5998,4.35,85.52,115.15
2023,5999,3.82,85.32,116.23
2023,6000,2.95,96.75,114.46
2023,6001,0.21,94.11,109.84
2023,6002,1.91,91.88,112.23
2023,6003,1.62,108.63,115.66
2023,6004,1.41,79.68,107.5
2023,6005,3.35,82.34,105.52
2023,6006,3.32,93.01,120.29
2023,6007,4.66,97.31,117.47
2023,6008,4.26,90.25,123.15
2023,6009,2.68,77.5,97.1
2023,6010,1.62,64.83,84.09
2023,6011,0.19,71.82,95.99
2023,6012,0.26,78.1,94.86
2023,6013,3.05,70.99,83.22
2023,6014,0.03,70.78,90.11
2023,6015,1.52,70.26,86.69
2023,6016,0.36,75.01,96.45
2023,6017,0.42,68.29,106.45
2023,6018,3.46,108.69,122.75
2023,6019,6.41,99.84,146.32
2023,6020,4.33,87.4,93.2
2023,6021,0.36,89.35,104.61
2023,6022,2.48,111.08,116.84
2023,6023,0.25,86.86,61.95
2023,6024,2.25,83.33,117.79
2023,6025,1.65,83.12,117.99
2023,6026,1.62,80.83,116.44
2023,6027,1.62,79.75,97.42
2023,6028,1.62,81.53,90.65
2023,6029,0.17,79.13,102.34
2023,6030,1.25,79.42,113.85
2023,6031,0.25,91.9,92.1
2023,6032,12.06,82.99,123.53
2023,6033,1.82,89.37,104.6
2023,6034,16.09,87.33,120.98
2023,6035,1.64,85.47,123.05
2023,6036,0.15,82.36,116.52
2023,6037,14.06,59.9,123.55
2023,6038,13.32,39.94,127.73
2023,6039,1.58,80.83,124.74
2023,6040,1.66,81,121.07
2023,6041,16.57,59.39,118.7
2023,6042,3.46,69.21,114.73
2023,6043,4.59,111.33,132.78
2023,6044,3.25,102.03,135.24
2023,6045,0.32,108.28,132.78
2023,6046,0.25,127.3,135.04
2023,6047,0.34,101.17,132.46
2023,6048,3.27,92.68,106.66
2023,6049,3.28,91.84,103.33
2023,6050,2.78,85.07,112.66
2023,6051,2.32,84.72,110.55
2023,6052,1.82,94.89,104.22
2023,6053,2.86,86.48,130.77
2023,6054,2.65,99.86,127.69
2023,6055,3.19,88.98,134.39
2023,6056,8.34,70.24,116.73
2023,6057,1.49,22.15,99.73
2023,6058,13.87,-7.37,114.89
2023,6059,1.25,0.02,94.57
2023,6060,1.25,0.02,101.15
2023,6061,1.25,43.35,99.85
2023,6062,12.93,0.02,94.92
2023,6063,0.16,78.21,129.36
2023,6064,15.02,83.22,95.22
2023,6065,10.35,60.46,114.48
2023,6066,3.92,79.67,132.52
2023,6067,3.86,93.05,103.82
2023,6068,2.86,93.35,137.27
2023,6069,2.97,117.4,133.86
2023,6070,4.16,102.12,128.57
2023,6071,3.54,104.09,133.59
2023,6072,3.24,103.84,130.46
2023,6073,1.74,97.32,123.96
2023,6074,2.12,97.8,116.91
2023,6075,2.38,95.98,114.36
2023,6076,2.72,92.85,111.06
2023,6077,4.35,87.18,113.63
2023,6078,2.92,82.59,122.64
2023,6079,0.25,98.23,123.01
2023,6080,4.18,71.15,127.87
2023,6081,0.04,84.7,123.77
2023,6082,1.14,82.31,120.31
2023,6083,0.15,63.84,113.85
2023,6084,1.62,78.07,124.42
2023,6085,0.15,73.67,107.49
2023,6086,1.82,83.69,91.7
2023,6087,1.31,91.96,122.79
2023,6088,3.82,81.94,119.83
2023,6089,4.38,50.23,119.2
2023,6090,2.81,75.34,67.3
2023,6091,0.42,129.9,145.9
2023,6092,2.25,125.55,146.99
2023,6093,1.65,101,97.15
2023,6094,2.11,106.32,122.07
2023,6095,2.91,97.17,112.11
2023,6096,1.62,91.45,97.72
2023,6097,1.55,93.48,106.56
2023,6098,1.55,92.23,70.05
2023,6099,0.13,95.5,95.66
2023,6100,1.75,95.75,115.23
2023,6101,2.55,94.57,123.06
2023,6102,0.36,105.44,123.43
2023,6103,4.37,111.14,139.61
2023,6104,0.04,94.34,136.12
2023,6105,3.17,89.8,126.95
2023,6106,1.82,89.16,128.98
2023,6107,0.13,67.81,104.79
2023,6108,1.25,84.88,96.15
2023,6109,1.25,87.41,76.02
2023,6110,1.25,94.49,122.19
2023,6111,1.88,84.63,92.41
2023,6112,2.52,61.97,56.54
2023,6113,4.31,68.16,69.22
2023,6114,0.37,62.9,63.4
2023,6115,4.99,129.85,133.95
2023,6116,2.25,113.84,127.87
2023,6117,0.25,87.1,74.02
2023,6118,0.15,86.9,102.84
2023,6119,2.48,94.2,127.64
2023,6120,1.12,96.69,110.29
2023,6121,1.25,89.16,101.77
2023,6122,1.26,89.8,120.94
2023,6123,1.25,91.12,102.67
2023,6124,1.25,90.71,116.36
2023,6125,2.34,95,116.27
2023,6126,3.43,105.94,117.4
2023,6127,0.42,100.3,134.41
2023,6128,4.95,60.57,113.26
2023,6129,2.51,70.27,104.86
2023,6130,1.58,90.23,124.07
2023,6131,1.33,88.29,99.52
2023,6132,1.58,87.16,88.17
2023,6133,0.17,87.31,97.41
2023,6134,1.99,80.8,91.9
2023,6135,2.12,84.44,99.8
2023,6136,2.49,84.48,97.81
2023,6137,0.04,84.98,118.69
2023,6138,0.31,90.87,124.92
2023,6139,1.72,95.02,129.72
2023,6140,1.71,93.02,128.14
2023,6141,3.72,93.58,124.32
2023,6142,3.37,87.88,116.35
2023,6143,1.88,89.72,80.92
2023,6144,0.16,88.91,107.05
2023,6145,0.18,87.31,95.63
2023,6146,1.73,92.27,98.52
2023,6147,1.71,89.99,121.69
2023,6148,1.34,90.25,116.18
2023,6149,2.85,95.49,120.99
2023,6150,2.38,99.75,124.79
2023,6151,2.44,104.26,127.16
2023,6152,3.22,109.03,144.45
2023,6153,8.75,92.66,134.29
2023,6154,0.53,82.55,119.34
2023,6155,8.72,69.31,124.69
2023,6156,0.52,87.99,133.51
2023,6157,5.79,88.74,112.18
2023,6158,8.95,88.4,122.23
2023,6159,8.11,67.06,64.86
2023,6160,3.42,82.5,130.38
2023,6161,0.36,95.49,133.37
2023,6162,3.32,94.05,130.86
2023,6163,5.26,92.13,144.53
2023,6164,0.25,95.42,130.07
2023,6165,2.35,91.51,125.78
2023,6166,3.27,93.88,89.52
2023,6167,0.31,91.03,126.85
2023,6168,1.75,89.05,113.06
2023,6169,1.25,90.46,100.21
2023,6170,1.25,95.45,91.1
2023,6171,1.25,89.18,90.27
2023,6172,1.63,88.38,93.71
2023,6173,3.78,86.82,126.57
2023,6174,4.03,104.85,128.79
2023,6175,4.45,126.25,130.15
2023,6176,3.95,102.93,128.44
2023,6177,4.52,74.55,38.15
2023,6178,0.37,84.38,121.02
2023,6179,3.52,89.46,102.16
2023,6180,2.86,101.34,130.07
2023,6181,1.62,100.25,139.86
2023,6182,0.15,95.08,139.92
2023,6183,1.75,87.64,140.85
2023,6184,2.64,89.59,137.88
2023,6185,3.68,88.46,128.7
2023,6186,3.89,90.82,72.88
2023,6187,3.12,94.12,124.7
2023,6188,2.76,90.33,118.9
2023,6189,0.36,86.05,87.48
2023,6190,3.65,83.11,61.47
2023,6191,3.55,87.77,112.47
2023,6192,0.35,82.1,112.4
2023,6193,4.13,79.24,111.87
2023,6194,5.62,78.81,113.57
2023,6195,0.81,78.88,118.43
2023,6196,7.75,79.45,106.62
2023,6197,6.08,78.81,96.93
2023,6198,6.08,79.13,92.41
2023,6199,7.93,79.83,69.94
2023,6200,11.25,92.64,103.49
2023,6201,22.53,75.84,138.52
2023,6202,15.98,77.28,125.69
2023,6203,1.55,76.22,121.85
2023,6204,15.75,74.76,126.12
2023,6205,1.64,95.23,130.39
2023,6206,1.69,51.41,135.06
2023,6207,19.06,73.57,137.09
2023,6208,1.42,80.2,109.62
2023,6209,15.14,117.94,135.24
2023,6210,0.52,109.17,150.17
2023,6211,3.95,102.14,140.72
2023,6212,3.78,93.5,136.37
2023,6213,4.07,90,94.11
2023,6214,4.15,100.16,89.81
2023,6215,5.57,79.04,118.02
2023,6216,6.56,79.1,112.39
2023,6217,9.69,79.14,109.18
2023,6218,11.22,0.02,94.81
2023,6219,12.01,20,103.58
2023,6220,11.54,65.75,104.05
2023,6221,11.14,59.31,86.03
2023,6222,11.48,15.75,60.87
2023,6223,13.97,69.78,92.58
2023,6224,1.91,18.73,103.55
2023,6225,0.16,50.07,119.22
2023,6226,1.43,40.76,124.31
2023,6227,12.48,7.65,101.14
2023,6228,9.71,3.42,100.12
2023,6229,9.98,4.77,72.52
2023,6230,9.55,1.09,4.31
